,date,value,year,month,day_of_year,rolling_avg_30d
1185,2024-12-03T12:00:00.000,15.09,2024,December,338,15.115999999999998
1186,2024-12-03T18:00:00.000,15.07,2024,December,338,15.114333333333333
1187,2024-12-04T00:00:00.000,15.08,2024,December,339,15.113000000000001
1188,2024-12-04T06:00:00.000,15.07,2024,December,339,15.111333333333334
1189,2024-12-04T12:00:00.000,15.08,2024,December,339,15.110333333333333
1190,2024-12-04T18:00:00.000,15.07,2024,December,339,15.109
1191,2024-12-05T00:00:00.000,15.08,2024,December,340,15.107666666666665
1192,2024-12-05T06:00:00.000,15.06,2024,December,340,15.105666666666666
1193,2024-12-05T12:00:00.000,15.07,2024,December,340,15.104333333333333
1194,2024-12-05T18:00:00.000,15.07,2024,December,340,15.103000000000002
1195,2024-12-06T00:00:00.000,15.07,2024,December,341,15.101333333333335
1196,2024-12-06T06:00:00.000,15.06,2024,December,341,15.099333333333334
1197,2024-12-06T12:00:00.000,15.06,2024,December,341,15.097000000000001
1198,2024-12-06T18:00:00.000,15.06,2024,December,341,15.094666666666667
1199,2024-12-07T00:00:00.000,15.06,2024,December,342,15.092333333333334
1200,2024-12-07T06:00:00.000,15.07,2024,December,342,15.090333333333335
1201,2024-12-07T12:00:00.000,15.06,2024,December,342,15.088000000000001
1202,2024-12-07T18:00:00.000,15.07,2024,December,342,15.086000000000002
1203,2024-12-08T00:00:00.000,15.06,2024,December,343,15.083333333333334
1204,2024-12-08T06:00:00.000,15.07,2024,December,343,15.081333333333333
1205,2024-12-08T12:00:00.000,15.07,2024,December,343,15.079333333333333
1206,2024-12-08T18:00:00.000,15.07,2024,December,343,15.077666666666666
1207,2024-12-09T00:00:00.000,15.07,2024,December,344,15.076333333333332
1208,2024-12-09T06:00:00.000,15.08,2024,December,344,15.075333333333335
1209,2024-12-09T12:00:00.000,15.08,2024,December,344,15.074333333333334
1210,2024-12-09T18:00:00.000,15.07,2024,December,344,15.073
1211,2024-12-10T00:00:00.000,15.08,2024,December,345,15.072333333333335
1212,2024-12-10T06:00:00.000,15.08,2024,December,345,15.072
1213,2024-12-10T12:00:00.000,15.08,2024,December,345,15.071666666666667
1214,2024-12-10T18:00:00.000,15.08,2024,December,345,15.071333333333333
1215,2024-12-11T00:00:00.000,15.09,2024,December,346,15.071333333333333
1216,2024-12-11T06:00:00.000,15.09,2024,December,346,15.072000000000001
1217,2024-12-11T12:00:00.000,15.09,2024,December,346,15.072333333333331
1218,2024-12-11T18:00:00.000,15.09,2024,December,346,15.073
1219,2024-12-12T00:00:00.000,15.1,2024,December,347,15.073666666666666
1220,2024-12-12T06:00:00.000,15.1,2024,December,347,15.074666666666667
1221,2024-12-12T12:00:00.000,15.1,2024,December,347,15.075333333333335
1222,2024-12-12T18:00:00.000,15.1,2024,December,347,15.076666666666666
1223,2024-12-13T00:00:00.000,15.1,2024,December,348,15.077666666666667
1224,2024-12-13T06:00:00.000,15.11,2024,December,348,15.079
1225,2024-12-13T12:00:00.000,15.1,2024,December,348,15.08
1226,2024-12-13T18:00:00.000,15.11,2024,December,348,15.081666666666667
1227,2024-12-14T00:00:00.000,15.11,2024,December,349,15.083333333333334
1228,2024-12-14T06:00:00.000,15.12,2024,December,349,15.085333333333333
1229,2024-12-14T12:00:00.000,15.11,2024,December,349,15.086999999999998
1230,2024-12-14T18:00:00.000,15.11,2024,December,349,15.088333333333333
1231,2024-12-15T00:00:00.000,15.12,2024,December,350,15.090333333333332
1232,2024-12-15T06:00:00.000,15.13,2024,December,350,15.092333333333332
1233,2024-12-15T12:00:00.000,15.12,2024,December,350,15.094333333333333
1234,2024-12-15T18:00:00.000,15.12,2024,December,350,15.096
1235,2024-12-16T00:00:00.000,15.12,2024,December,351,15.097666666666667
1236,2024-12-16T06:00:00.000,15.13,2024,December,351,15.099666666666668
1237,2024-12-16T12:00:00.000,15.12,2024,December,351,15.101333333333335
1238,2024-12-16T18:00:00.000,15.13,2024,December,351,15.103
1239,2024-12-17T00:00:00.000,15.13,2024,December,352,15.104666666666667
1240,2024-12-17T06:00:00.000,15.14,2024,December,352,15.107
1241,2024-12-17T12:00:00.000,15.13,2024,December,352,15.108666666666666
1242,2024-12-17T18:00:00.000,15.13,2024,December,352,15.110333333333331
1243,2024-12-18T00:00:00.000,15.13,2024,December,353,15.111999999999998
1244,2024-12-18T06:00:00.000,15.14,2024,December,353,15.114
1245,2024-12-18T12:00:00.000,15.13,2024,December,353,15.115333333333334
1246,2024-12-18T18:00:00.000,15.13,2024,December,353,15.116666666666667
1247,2024-12-19T00:00:00.000,15.13,2024,December,354,15.118
1248,2024-12-19T06:00:00.000,15.14,2024,December,354,15.119666666666665
1249,2024-12-19T12:00:00.000,15.14,2024,December,354,15.121
1250,2024-12-19T18:00:00.000,15.14,2024,December,354,15.122333333333334
1251,2024-12-20T00:00:00.000,15.13,2024,December,355,15.123333333333333
1252,2024-12-20T06:00:00.000,15.15,2024,December,355,15.125
1253,2024-12-20T12:00:00.000,15.14,2024,December,355,15.126333333333331
1254,2024-12-20T18:00:00.000,15.15,2024,December,355,15.127666666666666
1255,2024-12-21T00:00:00.000,15.14,2024,December,356,15.129
1256,2024-12-21T06:00:00.000,15.15,2024,December,356,15.130333333333335
1257,2024-12-21T12:00:00.000,15.15,2024,December,356,15.131666666666666
1258,2024-12-21T18:00:00.000,15.16,2024,December,356,15.133000000000001
1259,2024-12-22T00:00:00.000,15.15,2024,December,357,15.134333333333334
1260,2024-12-22T06:00:00.000,15.17,2024,December,357,15.136333333333335
1261,2024-12-22T12:00:00.000,15.16,2024,December,357,15.137666666666666
1262,2024-12-22T18:00:00.000,15.16,2024,December,357,15.138666666666667
1263,2024-12-23T00:00:00.000,15.16,2024,December,358,15.139999999999999
1264,2024-12-23T06:00:00.000,15.17,2024,December,358,15.141666666666667
1265,2024-12-23T12:00:00.000,15.16,2024,December,358,15.143
1266,2024-12-23T18:00:00.000,15.16,2024,December,358,15.144
1267,2024-12-24T00:00:00.000,15.16,2024,December,359,15.145333333333333
1268,2024-12-24T06:00:00.000,15.17,2024,December,359,15.146666666666667
1269,2024-12-24T12:00:00.000,15.17,2024,December,359,15.148
1270,2024-12-24T18:00:00.000,15.17,2024,December,359,15.149000000000001
1271,2024-12-25T00:00:00.000,15.17,2024,December,360,15.150333333333334
1272,2024-12-25T06:00:00.000,15.18,2024,December,360,15.152000000000003
1273,2024-12-25T12:00:00.000,15.17,2024,December,360,15.153333333333334
1274,2024-12-25T18:00:00.000,15.17,2024,December,360,15.154333333333334
1275,2024-12-26T00:00:00.000,15.17,2024,December,361,15.155666666666667
1276,2024-12-26T06:00:00.000,15.18,2024,December,361,15.157333333333334
1277,2024-12-26T12:00:00.000,15.17,2024,December,361,15.158666666666667
1278,2024-12-26T18:00:00.000,15.17,2024,December,361,15.159666666666668
1279,2024-12-27T00:00:00.000,15.17,2024,December,362,15.160666666666666
1280,2024-12-27T06:00:00.000,15.18,2024,December,362,15.162
1281,2024-12-27T12:00:00.000,15.18,2024,December,362,15.163666666666666
1282,2024-12-27T18:00:00.000,15.18,2024,December,362,15.164666666666667
1283,2024-12-28T00:00:00.000,15.18,2024,December,363,15.165999999999999
1284,2024-12-28T06:00:00.000,15.19,2024,December,363,15.167333333333334
1285,2024-12-28T12:00:00.000,15.18,2024,December,363,15.168666666666667
1286,2024-12-28T18:00:00.000,15.18,2024,December,363,15.169666666666666
1287,2024-12-29T00:00:00.000,15.18,2024,December,364,15.170666666666667
1288,2024-12-29T06:00:00.000,15.17,2024,December,364,15.171
1289,2024-12-29T12:00:00.000,15.17,2024,December,364,15.171666666666665
1290,2024-12-29T18:00:00.000,15.18,2024,December,364,15.171999999999999
1291,2024-12-30T00:00:00.000,15.19,2024,December,365,15.173
1292,2024-12-30T06:00:00.000,15.19,2024,December,365,15.174
1293,2024-12-30T12:00:00.000,15.19,2024,December,365,15.175
1294,2024-12-30T18:00:00.000,15.19,2024,December,365,15.175666666666666
1295,2024-12-31T00:00:00.000,15.2,2024,December,366,15.176999999999998
1296,2024-12-31T06:00:00.000,15.21,2024,December,366,15.178666666666667
1297,2024-12-31T12:00:00.000,15.2,2024,December,366,15.18
1298,2024-12-31T18:00:00.000,15.21,2024,December,366,15.181333333333333
1299,2025-01-01T00:00:00.000,15.2,2025,January,1,15.182333333333334
1300,2025-01-01T06:00:00.000,15.22,2025,January,1,15.184
1301,2025-01-01T12:00:00.000,15.21,2025,January,1,15.18533333333333
1302,2025-01-01T18:00:00.000,15.21,2025,January,1,15.186333333333334
1303,2025-01-02T00:00:00.000,15.21,2025,January,2,15.187666666666667
1304,2025-01-02T06:00:00.000,15.22,2025,January,2,15.189333333333334
1305,2025-01-02T12:00:00.000,15.21,2025,January,2,15.190666666666665
1306,2025-01-02T18:00:00.000,15.22,2025,January,2,15.192
1307,2025-01-03T00:00:00.000,15.21,2025,January,3,15.193333333333333
1308,2025-01-03T06:00:00.000,15.22,2025,January,3,15.195
1309,2025-01-03T12:00:00.000,15.21,2025,January,3,15.196333333333333
1310,2025-01-03T18:00:00.000,15.22,2025,January,3,15.197666666666665
1311,2025-01-04T00:00:00.000,15.21,2025,January,4,15.198666666666668
1312,2025-01-04T06:00:00.000,15.22,2025,January,4,15.2
1313,2025-01-04T12:00:00.000,15.21,2025,January,4,15.201
1314,2025-01-04T18:00:00.000,15.22,2025,January,4,15.202
1315,2025-01-05T00:00:00.000,15.21,2025,January,5,15.203000000000001
1316,2025-01-05T06:00:00.000,15.22,2025,January,5,15.204333333333333
1317,2025-01-05T12:00:00.000,15.2,2025,January,5,15.205
1318,2025-01-05T18:00:00.000,15.2,2025,January,5,15.206
1319,2025-01-06T00:00:00.000,15.2,2025,January,6,15.207
1320,2025-01-06T06:00:00.000,15.2,2025,January,6,15.207666666666666
1321,2025-01-06T12:00:00.000,15.2,2025,January,6,15.208
1322,2025-01-06T18:00:00.000,15.2,2025,January,6,15.208333333333334
1323,2025-01-07T00:00:00.000,15.2,2025,January,7,15.208666666666668
1324,2025-01-07T06:00:00.000,15.21,2025,January,7,15.209333333333335
1325,2025-01-07T12:00:00.000,15.21,2025,January,7,15.209666666666667
1326,2025-01-07T18:00:00.000,15.21,2025,January,7,15.209666666666667
1327,2025-01-08T00:00:00.000,15.21,2025,January,8,15.21
1328,2025-01-08T06:00:00.000,15.22,2025,January,8,15.210333333333335
1329,2025-01-08T12:00:00.000,15.21,2025,January,8,15.210666666666667
1330,2025-01-08T18:00:00.000,15.21,2025,January,8,15.210333333333333
1331,2025-01-09T00:00:00.000,15.21,2025,January,9,15.210333333333335
1332,2025-01-09T06:00:00.000,15.22,2025,January,9,15.210666666666667
1333,2025-01-09T12:00:00.000,15.22,2025,January,9,15.211000000000002
1334,2025-01-09T18:00:00.000,15.22,2025,January,9,15.211
1335,2025-01-10T00:00:00.000,15.22,2025,January,10,15.211333333333334
1336,2025-01-10T06:00:00.000,15.23,2025,January,10,15.211666666666668
1337,2025-01-10T12:00:00.000,15.23,2025,January,10,15.212333333333333
1338,2025-01-10T18:00:00.000,15.23,2025,January,10,15.212666666666667
1339,2025-01-11T00:00:00.000,15.23,2025,January,11,15.213333333333335
1340,2025-01-11T06:00:00.000,15.24,2025,January,11,15.214
1341,2025-01-11T12:00:00.000,15.24,2025,January,11,15.215
1342,2025-01-11T18:00:00.000,15.23,2025,January,11,15.215333333333335
1343,2025-01-12T00:00:00.000,15.24,2025,January,12,15.216333333333333
1344,2025-01-12T06:00:00.000,15.24,2025,January,12,15.217000000000002
1345,2025-01-12T12:00:00.000,15.25,2025,January,12,15.218333333333334
1346,2025-01-12T18:00:00.000,15.26,2025,January,12,15.219666666666667
1347,2025-01-13T00:00:00.000,15.26,2025,January,13,15.221666666666668
1348,2025-01-13T06:00:00.000,15.25,2025,January,13,15.223333333333333
1349,2025-01-13T12:00:00.000,15.25,2025,January,13,15.225
1350,2025-01-13T18:00:00.000,15.25,2025,January,13,15.226666666666667
1351,2025-01-14T00:00:00.000,15.25,2025,January,14,15.228333333333333
1352,2025-01-14T06:00:00.000,15.24,2025,January,14,15.229666666666668
1353,2025-01-14T12:00:00.000,15.25,2025,January,14,15.231333333333334
1354,2025-01-14T18:00:00.000,15.24,2025,January,14,15.232333333333335
1355,2025-01-15T00:00:00.000,15.24,2025,January,15,15.233333333333333
1356,2025-01-15T06:00:00.000,15.24,2025,January,15,15.234333333333332
1357,2025-01-15T12:00:00.000,15.24,2025,January,15,15.235333333333333
1358,2025-01-15T18:00:00.000,15.24,2025,January,15,15.235999999999999
1359,2025-01-16T00:00:00.000,15.24,2025,January,16,15.237
1360,2025-01-16T06:00:00.000,15.23,2025,January,16,15.237666666666668
1361,2025-01-16T12:00:00.000,15.23,2025,January,16,15.238333333333333
1362,2025-01-16T18:00:00.000,15.23,2025,January,16,15.238666666666667
1363,2025-01-17T00:00:00.000,15.23,2025,January,17,15.239
1364,2025-01-17T06:00:00.000,15.25,2025,January,17,15.240000000000002
1365,2025-01-17T12:00:00.000,15.24,2025,January,17,15.240666666666666
1366,2025-01-17T18:00:00.000,15.25,2025,January,17,15.241333333333333
1367,2025-01-18T00:00:00.000,15.24,2025,January,18,15.241666666666667
1368,2025-01-18T06:00:00.000,15.25,2025,January,18,15.242333333333333
1369,2025-01-18T12:00:00.000,15.24,2025,January,18,15.242666666666667
1370,2025-01-18T18:00:00.000,15.26,2025,January,18,15.243333333333334
1371,2025-01-19T00:00:00.000,15.25,2025,January,19,15.243666666666666
1372,2025-01-19T06:00:00.000,15.25,2025,January,19,15.244333333333334
1373,2025-01-19T12:00:00.000,15.25,2025,January,19,15.244666666666665
1374,2025-01-19T18:00:00.000,15.26,2025,January,19,15.245333333333331
1375,2025-01-20T00:00:00.000,15.26,2025,January,20,15.245666666666667
1376,2025-01-20T06:00:00.000,15.26,2025,January,20,15.245666666666667
1377,2025-01-20T12:00:00.000,15.26,2025,January,20,15.245666666666667
1378,2025-01-20T18:00:00.000,15.27,2025,January,20,15.246333333333332
1379,2025-01-21T00:00:00.000,15.26,2025,January,21,15.246666666666666
1380,2025-01-21T06:00:00.000,15.27,2025,January,21,15.247333333333334
1381,2025-01-21T12:00:00.000,15.26,2025,January,21,15.247666666666667
1382,2025-01-21T18:00:00.000,15.27,2025,January,21,15.248666666666667
1383,2025-01-22T00:00:00.000,15.27,2025,January,22,15.249333333333333
1384,2025-01-22T06:00:00.000,15.27,2025,January,22,15.250333333333334
1385,2025-01-22T12:00:00.000,15.27,2025,January,22,15.251333333333333
1386,2025-01-22T18:00:00.000,15.28,2025,January,22,15.252666666666668
1387,2025-01-23T00:00:00.000,15.28,2025,January,23,15.254
1388,2025-01-23T06:00:00.000,15.27,2025,January,23,15.254999999999999
1389,2025-01-23T12:00:00.000,15.28,2025,January,23,15.256333333333334
1390,2025-01-23T18:00:00.000,15.28,2025,January,23,15.258
1391,2025-01-24T00:00:00.000,15.28,2025,January,24,15.259666666666668
1392,2025-01-24T06:00:00.000,15.28,2025,January,24,15.261333333333333
1393,2025-01-24T12:00:00.000,15.29,2025,January,24,15.263333333333332
1394,2025-01-24T18:00:00.000,15.29,2025,January,24,15.264666666666665
1395,2025-01-25T00:00:00.000,15.29,2025,January,25,15.266333333333334
1396,2025-01-25T06:00:00.000,15.29,2025,January,25,15.267666666666667
1397,2025-01-25T12:00:00.000,15.3,2025,January,25,15.269666666666668
1398,2025-01-25T18:00:00.000,15.3,2025,January,25,15.271333333333333
1399,2025-01-26T00:00:00.000,15.3,2025,January,26,15.273333333333333
1400,2025-01-26T06:00:00.000,15.3,2025,January,26,15.274666666666667
1401,2025-01-26T12:00:00.000,15.3,2025,January,26,15.276333333333334
1402,2025-01-26T18:00:00.000,15.31,2025,January,26,15.278333333333334
1403,2025-01-27T00:00:00.000,15.3,2025,January,27,15.280000000000001
1404,2025-01-27T06:00:00.000,15.31,2025,January,27,15.281666666666668
1405,2025-01-27T12:00:00.000,15.31,2025,January,27,15.283333333333333
1406,2025-01-27T18:00:00.000,15.32,2025,January,27,15.285333333333334
1407,2025-01-28T00:00:00.000,15.31,2025,January,28,15.287
1408,2025-01-28T06:00:00.000,15.31,2025,January,28,15.288333333333334
1409,2025-01-28T12:00:00.000,15.32,2025,January,28,15.290333333333335
1410,2025-01-28T18:00:00.000,15.33,2025,January,28,15.292333333333334
1411,2025-01-29T00:00:00.000,15.32,2025,January,29,15.294333333333332
1412,2025-01-29T06:00:00.000,15.32,2025,January,29,15.296
1413,2025-01-29T12:00:00.000,15.32,2025,January,29,15.297666666666666
1414,2025-01-29T18:00:00.000,15.33,2025,January,29,15.299666666666667
1415,2025-01-30T00:00:00.000,15.32,2025,January,30,15.301333333333334
1416,2025-01-30T06:00:00.000,15.33,2025,January,30,15.302999999999999
1417,2025-01-30T12:00:00.000,15.33,2025,January,30,15.304666666666666
1418,2025-01-30T18:00:00.000,15.34,2025,January,30,15.307
1419,2025-01-31T00:00:00.000,15.33,2025,January,31,15.308666666666666
1420,2025-01-31T06:00:00.000,15.33,2025,January,31,15.310333333333334
1421,2025-01-31T12:00:00.000,15.33,2025,January,31,15.312000000000001
1422,2025-01-31T18:00:00.000,15.34,2025,January,31,15.314
1423,2025-02-01T00:00:00.000,15.33,2025,February,32,15.315333333333333
1424,2025-02-01T06:00:00.000,15.33,2025,February,32,15.316666666666668
1425,2025-02-01T12:00:00.000,15.33,2025,February,32,15.318000000000001
1426,2025-02-01T18:00:00.000,15.34,2025,February,32,15.319666666666667
1427,2025-02-02T00:00:00.000,15.34,2025,February,33,15.321
1428,2025-02-02T06:00:00.000,15.34,2025,February,33,15.322333333333335
1429,2025-02-02T12:00:00.000,15.33,2025,February,33,15.323333333333332
1430,2025-02-02T18:00:00.000,15.35,2025,February,33,15.325
1431,2025-02-03T00:00:00.000,15.34,2025,February,34,15.326333333333332
1432,2025-02-03T06:00:00.000,15.35,2025,February,34,15.327666666666666
1433,2025-02-03T12:00:00.000,15.34,2025,February,34,15.329
1434,2025-02-03T18:00:00.000,15.35,2025,February,34,15.330333333333332
1435,2025-02-04T00:00:00.000,15.35,2025,February,35,15.331666666666669
1436,2025-02-04T06:00:00.000,15.36,2025,February,35,15.332999999999998
1437,2025-02-04T12:00:00.000,15.35,2025,February,35,15.334333333333332
1438,2025-02-04T18:00:00.000,15.37,2025,February,35,15.336333333333332
1439,2025-02-05T00:00:00.000,15.36,2025,February,36,15.337666666666667
1440,2025-02-05T06:00:00.000,15.36,2025,February,36,15.338666666666665
1441,2025-02-05T12:00:00.000,15.36,2025,February,36,15.34
1442,2025-02-05T18:00:00.000,15.37,2025,February,36,15.341666666666667
1443,2025-02-06T00:00:00.000,15.36,2025,February,37,15.343
1444,2025-02-06T06:00:00.000,15.36,2025,February,37,15.344
1445,2025-02-06T12:00:00.000,15.36,2025,February,37,15.345333333333333
1446,2025-02-06T18:00:00.000,15.37,2025,February,37,15.346666666666666
1447,2025-02-07T00:00:00.000,15.37,2025,February,38,15.348
1448,2025-02-07T06:00:00.000,15.37,2025,February,38,15.348999999999998
1449,2025-02-07T12:00:00.000,15.37,2025,February,38,15.350333333333333
1450,2025-02-07T18:00:00.000,15.38,2025,February,38,15.352
1451,2025-02-08T00:00:00.000,15.37,2025,February,39,15.353333333333332
1452,2025-02-08T06:00:00.000,15.37,2025,February,39,15.354333333333333
1453,2025-02-08T12:00:00.000,15.37,2025,February,39,15.355666666666668
1454,2025-02-08T18:00:00.000,15.38,2025,February,39,15.357333333333333
1455,2025-02-09T00:00:00.000,15.37,2025,February,40,15.358666666666666
1456,2025-02-09T06:00:00.000,15.37,2025,February,40,15.359666666666667
1457,2025-02-09T12:00:00.000,15.37,2025,February,40,15.360666666666667
1458,2025-02-09T18:00:00.000,15.38,2025,February,40,15.362
1459,2025-02-10T00:00:00.000,15.38,2025,February,41,15.363666666666667
1460,2025-02-10T06:00:00.000,15.38,2025,February,41,15.364666666666666
1461,2025-02-10T12:00:00.000,15.38,2025,February,41,15.366000000000001
1462,2025-02-10T18:00:00.000,15.39,2025,February,41,15.367333333333333
1463,2025-02-11T00:00:00.000,15.38,2025,February,42,15.368666666666664
1464,2025-02-11T06:00:00.000,15.38,2025,February,42,15.369666666666665
1465,2025-02-11T12:00:00.000,15.38,2025,February,42,15.370666666666667
1466,2025-02-11T18:00:00.000,15.39,2025,February,42,15.371666666666668
1467,2025-02-12T00:00:00.000,15.39,2025,February,43,15.373
1468,2025-02-12T06:00:00.000,15.38,2025,February,43,15.373333333333333
1469,2025-02-12T12:00:00.000,15.39,2025,February,43,15.374333333333333
1470,2025-02-12T18:00:00.000,15.39,2025,February,43,15.375333333333336
1471,2025-02-13T00:00:00.000,15.39,2025,February,44,15.376333333333333
1472,2025-02-13T06:00:00.000,15.39,2025,February,44,15.377
1473,2025-02-13T12:00:00.000,15.4,2025,February,44,15.378333333333334
1474,2025-02-13T18:00:00.000,15.41,2025,February,44,15.379999999999999
1475,2025-02-14T00:00:00.000,15.4,2025,February,45,15.381333333333336
1476,2025-02-14T06:00:00.000,15.41,2025,February,45,15.382666666666667
1477,2025-02-14T12:00:00.000,15.4,2025,February,45,15.383666666666667
1478,2025-02-14T18:00:00.000,15.42,2025,February,45,15.385333333333334
1479,2025-02-15T00:00:00.000,15.41,2025,February,46,15.386666666666667
1480,2025-02-15T06:00:00.000,15.41,2025,February,46,15.387666666666666
1481,2025-02-15T12:00:00.000,15.41,2025,February,46,15.389000000000001
1482,2025-02-15T18:00:00.000,15.42,2025,February,46,15.390666666666668
1483,2025-02-16T00:00:00.000,15.41,2025,February,47,15.392
1484,2025-02-16T06:00:00.000,15.42,2025,February,47,15.393333333333334
1485,2025-02-16T12:00:00.000,15.41,2025,February,47,15.394666666666666
1486,2025-02-16T18:00:00.000,15.42,2025,February,47,15.396333333333333
1487,2025-02-17T00:00:00.000,15.41,2025,February,48,15.397666666666668
1488,2025-02-17T06:00:00.000,15.42,2025,February,48,15.399
1489,2025-02-17T12:00:00.000,15.41,2025,February,48,15.4
1490,2025-02-17T18:00:00.000,15.42,2025,February,48,15.401333333333334
1491,2025-02-18T00:00:00.000,15.41,2025,February,49,15.402333333333333
1492,2025-02-18T06:00:00.000,15.42,2025,February,49,15.403333333333334
1493,2025-02-18T12:00:00.000,15.41,2025,February,49,15.404333333333335
1494,2025-02-18T18:00:00.000,15.42,2025,February,49,15.405666666666667
1495,2025-02-19T00:00:00.000,15.4,2025,February,50,15.406333333333333
1496,2025-02-19T06:00:00.000,15.4,2025,February,50,15.406666666666666
1497,2025-02-19T12:00:00.000,15.4,2025,February,50,15.407000000000002
1498,2025-02-19T18:00:00.000,15.4,2025,February,50,15.407666666666668
1499,2025-02-20T00:00:00.000,15.4,2025,February,51,15.408
1500,2025-02-20T06:00:00.000,15.4,2025,February,51,15.408333333333333
1501,2025-02-20T12:00:00.000,15.4,2025,February,51,15.408666666666667
1502,2025-02-20T18:00:00.000,15.41,2025,February,51,15.409333333333334
1503,2025-02-21T00:00:00.000,15.41,2025,February,52,15.409666666666665
1504,2025-02-21T06:00:00.000,15.41,2025,February,52,15.409666666666668
1505,2025-02-21T12:00:00.000,15.41,2025,February,52,15.409999999999998
1506,2025-02-21T18:00:00.000,15.42,2025,February,52,15.410333333333334
1507,2025-02-22T00:00:00.000,15.41,2025,February,53,15.410666666666668
1508,2025-02-22T06:00:00.000,15.41,2025,February,53,15.410333333333334
1509,2025-02-22T12:00:00.000,15.41,2025,February,53,15.410333333333334
1510,2025-02-22T18:00:00.000,15.42,2025,February,53,15.410666666666668
1511,2025-02-23T00:00:00.000,15.42,2025,February,54,15.411
1512,2025-02-23T06:00:00.000,15.42,2025,February,54,15.411
1513,2025-02-23T12:00:00.000,15.42,2025,February,54,15.411333333333335
1514,2025-02-23T18:00:00.000,15.43,2025,February,54,15.411666666666667
1515,2025-02-24T00:00:00.000,15.43,2025,February,55,15.412333333333333
1516,2025-02-24T06:00:00.000,15.43,2025,February,55,15.412666666666667
1517,2025-02-24T12:00:00.000,15.43,2025,February,55,15.413333333333332
1518,2025-02-24T18:00:00.000,15.44,2025,February,55,15.414
1519,2025-02-25T00:00:00.000,15.44,2025,February,56,15.415
1520,2025-02-25T06:00:00.000,15.43,2025,February,56,15.415333333333333
1521,2025-02-25T12:00:00.000,15.44,2025,February,56,15.416333333333334
1522,2025-02-25T18:00:00.000,15.44,2025,February,56,15.417
1523,2025-02-26T00:00:00.000,15.43,2025,February,57,15.417666666666666
1524,2025-02-26T06:00:00.000,15.42,2025,February,57,15.417666666666667
1525,2025-02-26T12:00:00.000,15.42,2025,February,57,15.418333333333331
1526,2025-02-26T18:00:00.000,15.43,2025,February,57,15.419333333333332
1527,2025-02-27T00:00:00.000,15.43,2025,February,58,15.420333333333332
1528,2025-02-27T06:00:00.000,15.43,2025,February,58,15.421333333333333
1529,2025-02-27T12:00:00.000,15.43,2025,February,58,15.422333333333334
1530,2025-02-27T18:00:00.000,15.44,2025,February,58,15.423666666666666
1531,2025-02-28T00:00:00.000,15.43,2025,February,59,15.424666666666667
1532,2025-02-28T06:00:00.000,15.44,2025,February,59,15.425666666666666
1533,2025-02-28T12:00:00.000,15.44,2025,February,59,15.426666666666668
1534,2025-02-28T18:00:00.000,15.44,2025,February,59,15.427666666666665
1535,2025-03-01T00:00:00.000,15.44,2025,March,60,15.428666666666667
1536,2025-03-01T06:00:00.000,15.44,2025,March,60,15.429333333333334
1537,2025-03-01T12:00:00.000,15.44,2025,March,60,15.430333333333332
1538,2025-03-01T18:00:00.000,15.45,2025,March,60,15.431666666666667
1539,2025-03-02T00:00:00.000,15.45,2025,March,61,15.432999999999998
1540,2025-03-02T06:00:00.000,15.45,2025,March,61,15.434
1541,2025-03-02T12:00:00.000,15.45,2025,March,61,15.435
1542,2025-03-02T18:00:00.000,15.46,2025,March,61,15.436333333333332
1543,2025-03-03T00:00:00.000,15.46,2025,March,62,15.437666666666667
1544,2025-03-03T06:00:00.000,15.46,2025,March,62,15.438666666666666
1545,2025-03-03T12:00:00.000,15.45,2025,March,62,15.439333333333334
1546,2025-03-03T18:00:00.000,15.47,2025,March,62,15.440666666666667
1547,2025-03-04T00:00:00.000,15.46,2025,March,63,15.441666666666666
1548,2025-03-04T06:00:00.000,15.46,2025,March,63,15.442333333333332
1549,2025-03-04T12:00:00.000,15.46,2025,March,63,15.443000000000001
1550,2025-03-04T18:00:00.000,15.47,2025,March,63,15.444333333333333
1551,2025-03-05T00:00:00.000,15.46,2025,March,64,15.445
1552,2025-03-05T06:00:00.000,15.47,2025,March,64,15.446
1553,2025-03-05T12:00:00.000,15.46,2025,March,64,15.447000000000001
1554,2025-03-05T18:00:00.000,15.47,2025,March,64,15.448666666666666
1555,2025-03-06T00:00:00.000,15.45,2025,March,65,15.449666666666667
1556,2025-03-06T06:00:00.000,15.44,2025,March,65,15.45
1557,2025-03-06T12:00:00.000,15.44,2025,March,65,15.450333333333333
1558,2025-03-06T18:00:00.000,15.45,2025,March,65,15.451
1559,2025-03-07T00:00:00.000,15.44,2025,March,66,15.451333333333334
1560,2025-03-07T06:00:00.000,15.45,2025,March,66,15.451666666666666
1561,2025-03-07T12:00:00.000,15.44,2025,March,66,15.452
1562,2025-03-07T18:00:00.000,15.44,2025,March,66,15.452
1563,2025-03-08T00:00:00.000,15.44,2025,March,67,15.452
1564,2025-03-08T06:00:00.000,15.44,2025,March,67,15.452
1565,2025-03-08T12:00:00.000,15.44,2025,March,67,15.452
1566,2025-03-08T18:00:00.000,15.44,2025,March,67,15.452
1567,2025-03-09T00:00:00.000,15.44,2025,March,68,15.452
1568,2025-03-09T06:00:00.000,15.44,2025,March,68,15.451666666666666
1569,2025-03-09T12:00:00.000,15.44,2025,March,68,15.451333333333334
1570,2025-03-09T18:00:00.000,15.45,2025,March,68,15.451333333333332
